"participant_id","list_number","verb","verb_type","sentence_pair_id","sentence_1","sentence_2","same_sense","dissimilarity","response_time_ms"
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"smear","manner","pair117","The article smeared the celebrity.","The artist smeared the paint.",0,81,4398
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"fill","result","pair120","The love filled the void.","The secretary filled the schedule.",0,92,5299
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"hit","manner","pair125","The child hit the pillow.","The batter hit the ball.",1,82,3397
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"cover","result","pair128","The snow covered the footprints.","The policy covered the accident.",0,92,4596
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"close","result","pair115","The executive closed the deal.","The lawyer closed the case.",1,51,6917
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"kill","result","pair127","The traveler killed the afternoon.","The mistake killed the proposal.",0,81,5981
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"clear","result","pair114","The bookkeeper cleared the payment.","The officer cleared the request.",1,79,9950
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"kill","result","pair123","The team killed the rivals.","The joke killed the evening.",0,87,4248
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"bump","manner","pair116","The teacher bumped the deadline.","The waiter bumped the table.",1,88,33965
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"fill","result","pair111","The secretary filled the schedule.","The farmer filled the bucket.",1,100,4381
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"break","result","pair110","The company broke the law.","The doctor broke the news.",0,99,5382
"b99f3d96-2be4-4a01-ba5b-81fae4e6fe39",0,"close","result","pair118","The author closed the chapter.","The baker closed the oven.",1,96,4064
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"kill","result","pair081","The couple killed the evening.","The cat killed the mouse.",0,98,5337
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"smear","manner","pair068","The journalist smeared the business.","The baker smeared the frosting.",0,100,5526
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"bump","manner","pair079","The dean bumped the meeting.","The driver bumped the curb.",0,42,4609
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"kill","result","pair071","The joke killed the evening.","The cat killed the mouse.",1,99,8244
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"close","result","pair075","The lawyer closed the case.","The baker closed the oven.",0,100,6423
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"clear","result","pair070","The hiker cleared the obstacle.","The officer cleared the request.",0,100,11229
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"push","manner","pair067","The company pushed the product.","The athlete pushed the limit.",0,84,6961
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"hit","manner","pair074","The traveler hit the delay.","The idea hit the researcher.",0,94,4477
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"fill","result","pair084","The festival filled the weekend.","The secretary filled the schedule.",1,100,7966
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"shoot","manner","pair080","The photographer shot the wedding.","The robber shot the victim.",0,99,6175
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"pull","manner","pair083","The regulators pulled the product.","The scandal pulled the reporters.",0,88,5476
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"break","result","pair082","The journalist broke the story.","The burglar broke the window.",0,99,5105
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"kill","result","pair077","The business killed the competition.","The criminal killed the victim.",0,98,5476
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"cover","result","pair078","The channel covered the story.","The policy covered the accident.",0,99,5555
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"break","result","pair069","The president broke the promise.","The journalist broke the story.",0,99,4727
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"fold","result","pair072","The founder folded the company.","The child folded the paper.",0,90,4901
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"hit","manner","pair073","The arrow hit the target.","The solution hit the inventor.",0,93,8782
"85416ba5-e102-41f8-a0e3-60cd3d699612",3,"hit","manner","pair076","The solution hit the inventor.","The batter hit the ball.",1,93,11127
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"kill","result","pair041","The team killed the rivals.","The criminal killed the victim.",0,10,9878
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"open","result","pair027","The consultant opened the discussion.","The chairperson opened the meeting.",1,17,6360
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"fill","result","pair025","The secretary filled the schedule.","The waiter filled the glass.",1,75,6088
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"bump","manner","pair033","The teacher bumped the deadline.","The gardener bumped the statue.",1,74,7936
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"clear","result","pair034","The bookkeeper cleared the payment.","The waiter cleared the table.",0,74,4680
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"fold","result","pair043","The manager folded the project.","The founder folded the company.",1,72,8404
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"bump","manner","pair028","The gardener bumped the statue.","The ball bumped the couch.",0,65,11114
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"kill","result","pair039","The traveler killed the afternoon.","The joke killed the evening.",0,71,5342
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"cover","result","pair032","The snow covered the footprints.","The insurance covered the damage.",0,71,3464
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"hit","manner","pair029","The hurricane hit the coastline.","The solution hit the inventor.",0,74,3108
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"push","manner","pair046","The politician pushed the policy.","The company pushed the product.",1,75,42162
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"fill","result","pair030","The love filled the void.","The farmer filled the bucket.",0,84,11553
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"fold","result","pair042","The cleaner folded the clothes.","The baker folded the flour.",0,78,3822
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"cover","result","pair045","The writer covered the election.","The snow covered the footprints.",0,73,4149
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"clear","result","pair026","The horse cleared the jump.","The hiker cleared the obstacle.",1,77,4854
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"pull","manner","pair040","The scandal pulled the reporters.","The advertisement pulled the customers.",1,73,2829
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"break","result","pair031","The company broke the law.","The journalist broke the story.",0,71,4140
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"shoot","manner","pair047","The robber shot the victim.","The hunter shot the deer.",1,79,19868
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"hit","manner","pair035","The investor hit the goal.","The hurricane hit the coastline.",1,75,3779
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"close","result","pair037","The executive closed the deal.","The author closed the chapter.",0,80,2757
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"push","manner","pair044","The artwork pushed the boundaries.","The pilot pushed the button.",0,80,5033
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"kill","result","pair038","The couple killed the evening.","The traveler killed the afternoon.",1,70,24337
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"smear","manner","pair024","The baker smeared the frosting.","The artist smeared the paint.",1,76,4062
"3b7e82ad-510f-4528-bb3b-34a7baaddff1",9,"close","result","pair036","The author closed the chapter.","The chauffeur closed the door.",1,80,4935
"df788367-78cd-415f-be04-040ab6888d0a",14,"kill","result","pair163","The business killed the competition.","The joke killed the evening.",0,92,6574
"df788367-78cd-415f-be04-040ab6888d0a",14,"kill","result","pair156","The couple killed the evening.","The criminal killed the victim.",0,43,2190
"df788367-78cd-415f-be04-040ab6888d0a",14,"hit","manner","pair159","The solution hit the inventor.","The child hit the pillow.",1,39,37032
"df788367-78cd-415f-be04-040ab6888d0a",14,"clear","result","pair149","The hiker cleared the obstacle.","The bookkeeper cleared the payment.",0,55,2509
"df788367-78cd-415f-be04-040ab6888d0a",14,"shoot","manner","pair164","The athlete shot the ball.","The technician shot the fireworks.",1,31,3591
"df788367-78cd-415f-be04-040ab6888d0a",14,"open","result","pair155","The teacher opened the window.","The farmer opened the gate.",1,28,6175
"df788367-78cd-415f-be04-040ab6888d0a",14,"break","result","pair152","The doctor broke the news.","The guest broke the plate.",0,31,2828
"df788367-78cd-415f-be04-040ab6888d0a",14,"bump","manner","pair161","The dean bumped the meeting.","The ball bumped the couch.",0,22,2236
"df788367-78cd-415f-be04-040ab6888d0a",14,"close","result","pair153","The lawyer closed the case.","The presenter closed the speech.",0,65,2238
"df788367-78cd-415f-be04-040ab6888d0a",14,"fill","result","pair158","The donations filled the need.","The waiter filled the glass.",0,30,2221
"df788367-78cd-415f-be04-040ab6888d0a",14,"smear","manner","pair169","The journalist smeared the business.","The article smeared the celebrity.",1,70,3473
"df788367-78cd-415f-be04-040ab6888d0a",14,"break","result","pair166","The president broke the promise.","The doctor broke the news.",0,35,3827
"df788367-78cd-415f-be04-040ab6888d0a",14,"fold","result","pair154","The founder folded the company.","The cleaner folded the clothes.",0,35,2405
"df788367-78cd-415f-be04-040ab6888d0a",14,"shoot","manner","pair160","The director shot the scene.","The technician shot the fireworks.",0,51,2582
"df788367-78cd-415f-be04-040ab6888d0a",14,"hit","manner","pair151","The arrow hit the target.","The hurricane hit the coastline.",1,36,3576
"df788367-78cd-415f-be04-040ab6888d0a",14,"push","manner","pair162","The company pushed the product.","The artwork pushed the boundaries.",0,43,2150
"df788367-78cd-415f-be04-040ab6888d0a",14,"cover","result","pair165","The channel covered the story.","The nurse covered the wound.",0,49,2341
"df788367-78cd-415f-be04-040ab6888d0a",14,"kill","result","pair167","The joke killed the evening.","The criminal killed the victim.",1,42,1977
"df788367-78cd-415f-be04-040ab6888d0a",14,"hit","manner","pair157","The traveler hit the delay.","The solution hit the inventor.",0,43,2610
"df788367-78cd-415f-be04-040ab6888d0a",14,"pull","manner","pair150","The climber pulled the rope.","The worker pulled the lever.",1,30,1721
"df788367-78cd-415f-be04-040ab6888d0a",14,"pull","manner","pair168","The business pulled the service.","The worker pulled the lever.",0,44,1869
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"hit","manner","pair159","The solution hit the inventor.","The child hit the pillow.",1,85,6137
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"open","result","pair155","The teacher opened the window.","The farmer opened the gate.",1,24,5606
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"hit","manner","pair151","The arrow hit the target.","The hurricane hit the coastline.",1,6,4113
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"clear","result","pair149","The hiker cleared the obstacle.","The bookkeeper cleared the payment.",0,59,9149
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"fill","result","pair158","The donations filled the need.","The waiter filled the glass.",0,86,5206
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"bump","manner","pair161","The dean bumped the meeting.","The ball bumped the couch.",0,25,996
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"hit","manner","pair157","The traveler hit the delay.","The solution hit the inventor.",0,70,5051
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"close","result","pair153","The lawyer closed the case.","The presenter closed the speech.",0,17,4749
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"pull","manner","pair150","The climber pulled the rope.","The worker pulled the lever.",1,14,6885
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"cover","result","pair165","The channel covered the story.","The nurse covered the wound.",0,9,7295
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"kill","result","pair156","The couple killed the evening.","The criminal killed the victim.",0,69,3435
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"shoot","manner","pair160","The director shot the scene.","The technician shot the fireworks.",0,16,1351
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"pull","manner","pair168","The business pulled the service.","The worker pulled the lever.",0,37,2837
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"push","manner","pair162","The company pushed the product.","The artwork pushed the boundaries.",0,77,2908
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"kill","result","pair163","The business killed the competition.","The joke killed the evening.",0,70,2589
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"break","result","pair152","The doctor broke the news.","The guest broke the plate.",0,74,3931
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"fold","result","pair154","The founder folded the company.","The cleaner folded the clothes.",0,60,1169
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"kill","result","pair167","The joke killed the evening.","The criminal killed the victim.",1,40,1202
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"shoot","manner","pair164","The athlete shot the ball.","The technician shot the fireworks.",1,61,3813
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"smear","manner","pair169","The journalist smeared the business.","The article smeared the celebrity.",1,18,1440
"e856f9d3-c8a6-418c-aa25-66b78cc650b3",4,"break","result","pair166","The president broke the promise.","The doctor broke the news.",0,6,3317
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"pull","manner","pair061","The regulators pulled the product.","The climber pulled the rope.",0,100,6551
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"bump","manner","pair058","The teacher bumped the deadline.","The dean bumped the meeting.",1,18,8392
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"hit","manner","pair060","The traveler hit the delay.","The batter hit the ball.",0,98,5560
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"close","result","pair052","The author closed the chapter.","The presenter closed the speech.",1,50,4694
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"fill","result","pair066","The love filled the void.","The festival filled the weekend.",0,87,5303
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"kill","result","pair049","The team killed the rivals.","The mistake killed the proposal.",0,53,7132
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"hit","manner","pair056","The idea hit the researcher.","The batter hit the ball.",1,93,3396
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"cover","result","pair065","The snow covered the footprints.","The nurse covered the wound.",1,48,7384
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"break","result","pair053","The president broke the promise.","The guest broke the plate.",0,88,3238
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"push","manner","pair059","The company pushed the product.","The shopper pushed the cart.",0,82,5810
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"kill","result","pair057","The traveler killed the afternoon.","The team killed the rivals.",0,77,7335
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"fill","result","pair062","The festival filled the weekend.","The waiter filled the glass.",1,100,4154
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"shoot","manner","pair063","The photographer shot the wedding.","The athlete shot the ball.",0,32,8085
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"fold","result","pair050","The founder folded the company.","The chef folded the eggs.",0,100,4427
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"bump","manner","pair064","The waiter bumped the table.","The ball bumped the couch.",0,11,5502
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"hit","manner","pair054","The arrow hit the target.","The child hit the pillow.",0,27,5939
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"clear","result","pair055","The hiker cleared the obstacle.","The worker cleared the rubble.",0,2,4465
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"smear","manner","pair051","The article smeared the celebrity.","The baker smeared the frosting.",0,97,3773
"a7ffbc24-6a7b-47b3-a2a5-14c8053390ac",11,"break","result","pair048","The burglar broke the window.","The guest broke the plate.",1,8,4362
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"shoot","manner","pair142","The photographer shot the wedding.","The hunter shot the deer.",0,100,6416
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"break","result","pair135","The journalist broke the story.","The guest broke the plate.",0,100,8186
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"hit","manner","pair145","The arrow hit the target.","The idea hit the researcher.",0,100,12150
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"hit","manner","pair138","The traveler hit the delay.","The child hit the pillow.",0,100,47075
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"push","manner","pair137","The company pushed the product.","The pilot pushed the button.",0,100,10510
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"kill","result","pair144","The traveler killed the afternoon.","The business killed the competition.",0,100,12247
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"hit","manner","pair139","The idea hit the researcher.","The child hit the pillow.",1,100,9740
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"smear","manner","pair136","The journalist smeared the business.","The artist smeared the paint.",0,100,40340
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"pull","manner","pair130","The regulators pulled the product.","The advertisement pulled the customers.",0,100,12281
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"close","result","pair147","The lawyer closed the case.","The chauffeur closed the door.",0,100,5831
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"fold","result","pair141","The founder folded the company.","The baker folded the flour.",0,100,6735
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"break","result","pair143","The president broke the promise.","The burglar broke the window.",0,100,5164
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"kill","result","pair146","The criminal killed the victim.","The cat killed the mouse.",1,1,5597
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"fill","result","pair133","The festival filled the weekend.","The farmer filled the bucket.",1,100,6934
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"bump","manner","pair148","The waiter bumped the table.","The gardener bumped the statue.",1,100,9842
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"fill","result","pair140","The love filled the void.","The donations filled the need.",1,49,26017
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"clear","result","pair131","The hiker cleared the obstacle.","The waiter cleared the table.",0,100,7033
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"cover","result","pair134","The channel covered the story.","The insurance covered the damage.",0,100,7303
"e26e5d88-fa33-4c78-b156-eab598d1641e",2,"kill","result","pair132","The business killed the competition.","The cat killed the mouse.",0,100,16108
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"close","result","pair052","The author closed the chapter.","The presenter closed the speech.",1,49,10639
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"push","manner","pair059","The company pushed the product.","The shopper pushed the cart.",0,65,11230
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"fill","result","pair066","The love filled the void.","The festival filled the weekend.",0,27,9769
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"break","result","pair053","The president broke the promise.","The guest broke the plate.",0,68,6362
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"clear","result","pair055","The hiker cleared the obstacle.","The worker cleared the rubble.",0,65,5788
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"cover","result","pair065","The snow covered the footprints.","The nurse covered the wound.",1,20,9194
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"fold","result","pair050","The founder folded the company.","The chef folded the eggs.",0,31,11396
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"bump","manner","pair064","The waiter bumped the table.","The ball bumped the couch.",0,18,6289
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"break","result","pair048","The burglar broke the window.","The guest broke the plate.",1,73,7969
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"smear","manner","pair051","The article smeared the celebrity.","The baker smeared the frosting.",0,25,7649
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"hit","manner","pair056","The idea hit the researcher.","The batter hit the ball.",1,8,6064
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"bump","manner","pair058","The teacher bumped the deadline.","The dean bumped the meeting.",1,44,19852
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"pull","manner","pair061","The regulators pulled the product.","The climber pulled the rope.",0,49,25241
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"kill","result","pair057","The traveler killed the afternoon.","The team killed the rivals.",0,67,6639
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"hit","manner","pair054","The arrow hit the target.","The child hit the pillow.",0,27,7691
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"kill","result","pair049","The team killed the rivals.","The mistake killed the proposal.",0,66,8493
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"shoot","manner","pair063","The photographer shot the wedding.","The athlete shot the ball.",0,58,7385
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"hit","manner","pair060","The traveler hit the delay.","The batter hit the ball.",0,52,6061
"6f7be8e6-d3c2-45f7-bfe3-313a27976533",1,"fill","result","pair062","The festival filled the weekend.","The waiter filled the glass.",1,27,5129
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"hit","manner","pair122","The investor hit the goal.","The arrow hit the target.",1,23,3896
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"kill","result","pair123","The team killed the rivals.","The joke killed the evening.",0,26,5918
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"kill","result","pair127","The traveler killed the afternoon.","The mistake killed the proposal.",0,49,15499
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"cover","result","pair128","The snow covered the footprints.","The policy covered the accident.",0,84,20886
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"shoot","manner","pair119","The photographer shot the wedding.","The technician shot the fireworks.",0,17,5580
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"fill","result","pair120","The love filled the void.","The secretary filled the schedule.",0,84,4610
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"fill","result","pair111","The secretary filled the schedule.","The farmer filled the bucket.",1,91,3971
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"close","result","pair115","The executive closed the deal.","The lawyer closed the case.",1,3,3681
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"bump","manner","pair116","The teacher bumped the deadline.","The waiter bumped the table.",1,97,4305
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"clear","result","pair114","The bookkeeper cleared the payment.","The officer cleared the request.",1,68,6986
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"hit","manner","pair126","The arrow hit the target.","The batter hit the ball.",0,4,3205
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"hit","manner","pair125","The child hit the pillow.","The batter hit the ball.",1,22,4936
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"close","result","pair118","The author closed the chapter.","The baker closed the oven.",1,19,4417
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"pull","manner","pair124","The regulators pulled the product.","The worker pulled the lever.",0,78,3996
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"smear","manner","pair117","The article smeared the celebrity.","The artist smeared the paint.",0,89,4450
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"fold","result","pair113","The cleaner folded the clothes.","The child folded the paper.",1,18,4121
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"break","result","pair110","The company broke the law.","The doctor broke the news.",0,85,3655
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"bump","manner","pair129","The waiter bumped the table.","The driver bumped the curb.",0,13,3890
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"push","manner","pair112","The artwork pushed the boundaries.","The athlete pushed the limit.",1,14,3832
"4e5d73eb-c37a-4c15-a3e4-f2611a714687",0,"cover","result","pair121","The writer covered the election.","The channel covered the story.",1,94,3976
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"cover","result","pair134","The channel covered the story.","The insurance covered the damage.",0,96,5889
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"smear","manner","pair136","The journalist smeared the business.","The artist smeared the paint.",0,100,5518
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"hit","manner","pair139","The idea hit the researcher.","The child hit the pillow.",1,74,4552
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"fold","result","pair141","The founder folded the company.","The baker folded the flour.",0,100,5353
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"push","manner","pair137","The company pushed the product.","The pilot pushed the button.",0,81,4032
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"hit","manner","pair138","The traveler hit the delay.","The child hit the pillow.",0,85,4366
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"clear","result","pair131","The hiker cleared the obstacle.","The waiter cleared the table.",0,62,5710
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"shoot","manner","pair142","The photographer shot the wedding.","The hunter shot the deer.",0,100,4536
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"break","result","pair135","The journalist broke the story.","The guest broke the plate.",0,95,3326
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"break","result","pair143","The president broke the promise.","The burglar broke the window.",0,100,4054
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"hit","manner","pair145","The arrow hit the target.","The idea hit the researcher.",0,50,3556
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"bump","manner","pair148","The waiter bumped the table.","The gardener bumped the statue.",1,15,5561
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"kill","result","pair144","The traveler killed the afternoon.","The business killed the competition.",0,93,4260
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"pull","manner","pair130","The regulators pulled the product.","The advertisement pulled the customers.",0,100,5554
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"close","result","pair147","The lawyer closed the case.","The chauffeur closed the door.",0,79,3727
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"fill","result","pair140","The love filled the void.","The donations filled the need.",1,11,5724
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"fill","result","pair133","The festival filled the weekend.","The farmer filled the bucket.",1,98,4789
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"kill","result","pair146","The criminal killed the victim.","The cat killed the mouse.",1,6,6344
"9d31e4f6-f6a2-4258-8115-ebfe11a6946b",2,"kill","result","pair132","The business killed the competition.","The cat killed the mouse.",0,59,4773
"01766b12-b420-4f66-9a47-c70c6815185e",15,"break","result","pair020","The doctor broke the news.","The burglar broke the window.",0,87,3733
"01766b12-b420-4f66-9a47-c70c6815185e",15,"clear","result","pair005","The horse cleared the jump.","The worker cleared the rubble.",0,76,3119
"01766b12-b420-4f66-9a47-c70c6815185e",15,"push","manner","pair019","The pilot pushed the button.","The shopper pushed the cart.",1,77,2750
"01766b12-b420-4f66-9a47-c70c6815185e",15,"kill","result","pair003","The business killed the competition.","The mistake killed the proposal.",0,74,3045
"01766b12-b420-4f66-9a47-c70c6815185e",15,"fold","result","pair017","The baker folded the flour.","The chef folded the eggs.",1,74,3372
"01766b12-b420-4f66-9a47-c70c6815185e",15,"bump","manner","pair007","The dean bumped the meeting.","The gardener bumped the statue.",1,71,1714
"01766b12-b420-4f66-9a47-c70c6815185e",15,"hit","manner","pair021","The investor hit the goal.","The batter hit the ball.",0,73,3175
"01766b12-b420-4f66-9a47-c70c6815185e",15,"hit","manner","pair009","The traveler hit the delay.","The hurricane hit the coastline.",1,67,2854
"01766b12-b420-4f66-9a47-c70c6815185e",15,"push","manner","pair018","The politician pushed the policy.","The shopper pushed the cart.",0,75,2581
