sentence_id,sentence_text,wh_word,wh_lemma,wh_pos,wh_feats,wh_position,gap_position,gap_word,gap_lemma,gap_pos,linear_distance,deprel,deprel_subtype,enhanced_deps,num_enhanced_deps,intervening_clauses,direction
9361,"UVB will always be a separate bulb from the heat lamp, unless you use a MVB (mercury vapor bulb) which is the only reptile use bulb that will emit both UVB and heat from one bulb.",that,that,PRON,PronType=Rel,30,32,emit,emit,VERB,2,nsubj,NONE,29:ref,1,0,forward
9363,"The long tube UVB bulbs are best, like Zoomed's Repsitun model: http://lllreptile.com/store/catalog/reptile-supplies/uvb-fluorescent-lights-mercury-vapor-bulbs/-/zoo-med-24-repti-sun-100-fluorescent-bulb/ Remember to replace UVB bulbs according to the manufacturers recommendation after which time the bulb will no longer produce UVB even if visible light still is.",which,which,DET,PronType=Rel,28,29,time,time,NOUN,1,det,NONE,29:det,1,0,forward
9364,"So, to answer your question, no, if you just have a bulb that says it produces UVA then you do not have ""the sun's rays"" that your bearded needs.",that,that,PRON,PronType=Rel,16,17,says,say,VERB,1,nsubj,NONE,15:ref,1,0,forward
9364,"So, to answer your question, no, if you just have a bulb that says it produces UVA then you do not have ""the sun's rays"" that your bearded needs.",that,that,PRON,PronType=Rel,32,35,needs,need,VERB,3,obj,NONE,30:ref,1,0,forward
9366,The person at Petsmart is very wrong; in fact it is always a good idea to second guess what most pet store employees tell you; they don't have the best track record regarding giving reliable pet care info.,what,what,PRON,PronType=Rel,20,19,guess,guess,VERB,1,obj,NONE,19:obj;25:obj,2,0,backward
9369,"Bearded dragons are sight hunters, they need to see the food move to trigger a feeding response, especially when they are babies.",when,when,ADV,PronType=Int,21,24,babies,baby,NOUN,3,advmod,NONE,24:advmod,1,0,forward
9376,mm it depends on the size of his tank or cage or whatever you have him in..atleast as far as i'm concerned.,whatever,whatever,PRON,PronType=Rel,13,9,tank,tank,NOUN,4,conj,NONE,6:nmod:of;9:conj:or;15:obl:in,3,0,backward
9379,as to what the light provides it gives UV rays..which is important for health in lizards as it is in humans.,what,what,PRON,PronType=Int,3,6,provides,provide,VERB,3,obj,NONE,6:obj,1,0,forward
9379,as to what the light provides it gives UV rays..which is important for health in lizards as it is in humans.,which,which,PRON,PronType=Rel,12,14,important,important,ADJ,2,nsubj,NONE,8:ref,1,0,forward
9381,"Yes, it gives him the ""sun rays"" necessary, that's what UVA is.",what,what,PRON,PronType=Int,15,4,gives,give,VERB,11,parataxis,NONE,4:parataxis,1,0,backward
9384,"Also, Beardies often do not eat food that is not moving, so its anyone's guess whether or not he'll touch the freeze-dried crickets or the processed food.",that,that,PRON,PronType=Rel,9,12,moving,move,VERB,3,nsubj,NONE,8:ref,1,0,forward
9389,"I am making a christmas list for my parents and i was going to ask for a bird and these are the affordable ones that i like, and i was wondering : which would not bite alot, and which are more fun to have as pets AND I NEED TO KNOW WHICH WOULD BE QUIETEST i honestly dont care but my family does !",that,that,PRON,PronType=Rel,25,27,like,like,VERB,2,obj,NONE,24:ref,1,0,forward
9389,"I am making a christmas list for my parents and i was going to ask for a bird and these are the affordable ones that i like, and i was wondering : which would not bite alot, and which are more fun to have as pets AND I NEED TO KNOW WHICH WOULD BE QUIETEST i honestly dont care but my family does !",which,which,PRON,PronType=Int,34,37,bite,bite,VERB,3,nsubj,NONE,37:nsubj,1,0,forward
9389,"I am making a christmas list for my parents and i was going to ask for a bird and these are the affordable ones that i like, and i was wondering : which would not bite alot, and which are more fun to have as pets AND I NEED TO KNOW WHICH WOULD BE QUIETEST i honestly dont care but my family does !",which,which,PRON,PronType=Int,41,44,fun,fun,ADJ,3,nsubj,NONE,44:nsubj,1,0,forward
9389,"I am making a christmas list for my parents and i was going to ask for a bird and these are the affordable ones that i like, and i was wondering : which would not bite alot, and which are more fun to have as pets AND I NEED TO KNOW WHICH WOULD BE QUIETEST i honestly dont care but my family does !",WHICH,which,PRON,PronType=Int,54,57,QUIETEST,quiet,ADJ,3,nsubj,NONE,57:nsubj,1,0,forward
9391,oh and please say y one is better thx!!!!!!,y,why,ADV,Abbr=Yes|PronType=Int,5,8,better,good,ADJ,3,advmod,NONE,8:advmod,1,0,forward
9395,I did the same thing that you did for christmas.,that,that,PRON,PronType=Rel,6,8,did,do,VERB,2,obj,NONE,5:ref,1,0,forward
9403,I want a bird that I can hold and do tricks.,that,that,PRON,PronType=Rel,5,8,hold,hold,VERB,3,obj,NONE,4:ref,1,0,forward
9416,When choosing a parakeet look for a young one.,When,when,ADV,PronType=Int,1,2,choosing,choose,VERB,1,advmod,NONE,2:advmod,1,0,forward
9418,Look for a lot of stripes in their head that starts from the beak and goes back to the back fo the bird.,that,that,PRON,PronType=Rel,10,11,starts,start,VERB,1,nsubj,NONE,4:ref,1,0,forward
9426,"They sometimes dont get along (you know how some girls are lol hahahaahh but for real though, two girls tend to fight a lot.",how,how,ADV,PronType=Int,10,9,know,know,VERB,1,ccomp,NONE,9:ccomp,1,0,backward
9429,If you choose to get a parakeet this is a trick that I used to tame them.,that,that,PRON,PronType=Rel,12,14,used,use,VERB,2,obj,NONE,11:ref,1,0,forward
9430,"However if you plan on getting one, then get more than one at the same time they need company.",However,however,ADV,_,1,10,get,get,VERB,9,advmod,NONE,10:advmod,1,4,forward
9431,My mom told me how to tame them and I was very happy with the results.,how,how,ADV,PronType=Int,5,7,tame,tame,VERB,2,advmod,NONE,7:advmod,1,1,forward
9436,"1) When you get the bird, place him or her or them in the cage.",When,when,ADV,PronType=Int,3,5,get,get,VERB,2,advmod,NONE,5:advmod,1,0,forward
9446,"(do not take away the food dish from the birds, they will associate you as the person who takes away their food)....",who,who,PRON,PronType=Rel,20,21,takes,take,VERB,1,nsubj,NONE,19:ref,1,0,forward
9450,"When they see that you arnt harming them, the will go up on your finger when you say up.",When,when,ADV,PronType=Int,1,3,see,see,VERB,2,advmod,NONE,3:advmod,1,0,forward
9450,"When they see that you arnt harming them, the will go up on your finger when you say up.",when,when,ADV,PronType=Int,18,20,say,say,VERB,2,advmod,NONE,20:advmod,1,0,forward
9455,"After a couple of weeks mines knows when I say shoulder it means ot go on my sholder, when I say up it means to jump up on my finger, when I say up and out it means up on my finger and out of the cage.",when,when,ADV,PronType=Int,8,10,say,say,VERB,2,advmod,NONE,10:advmod,1,0,forward
9455,"After a couple of weeks mines knows when I say shoulder it means ot go on my sholder, when I say up it means to jump up on my finger, when I say up and out it means up on my finger and out of the cage.",when,when,ADV,PronType=Int,20,22,say,say,VERB,2,advmod,NONE,22:advmod,1,0,forward
9455,"After a couple of weeks mines knows when I say shoulder it means ot go on my sholder, when I say up it means to jump up on my finger, when I say up and out it means up on my finger and out of the cage.",when,when,ADV,PronType=Int,33,35,say,say,VERB,2,advmod,NONE,35:advmod,1,0,forward
9456,and when I say go home it means to go in the cage.,when,when,ADV,PronType=Int,2,4,say,say,VERB,2,advmod,NONE,4:advmod,1,0,forward
9460,And thats my reason why you should choose a parakeet over a finch.,why,why,ADV,PronType=Rel,6,9,choose,choose,VERB,3,advmod,NONE,5:ref,1,0,forward
9470,"We don't want it to be too cold (not sure when exactly there fall is... or what the weather is really like there during our autumn months), but we don't feel like we need to go right in the middle of summer either.",when,when,ADV,PronType=Int,13,12,sure,sure,ADJ,1,ccomp,NONE,12:ccomp,1,0,backward
9470,"We don't want it to be too cold (not sure when exactly there fall is... or what the weather is really like there during our autumn months), but we don't feel like we need to go right in the middle of summer either.",what,what,PRON,PronType=Int,20,13,when,when,ADV,7,conj,NONE,12:ccomp;13:conj:or,2,0,backward
9472,Can anyone give me an idea of when the best time for us to go to Ireland would be?,when,when,ADV,PronType=Int,8,6,idea,idea,NOUN,2,acl,NONE,6:acl:of,1,1,backward
9474,One thing you can be sure of about Irish weather is how little you can be sure of.,how,how,ADV,PronType=Int,12,13,little,little,ADJ,1,advmod,NONE,13:advmod,1,0,forward
9480,"The Irish weather works on the ‘four seasons in a day’ principle, which basic­ally means that you can’t predict a thing when it comes to the behaviour of the sky.",which,which,PRON,PronType=Rel,16,18,means,mean,VERB,2,nsubj,NONE,14:ref,1,0,forward
9480,"The Irish weather works on the ‘four seasons in a day’ principle, which basic­ally means that you can’t predict a thing when it comes to the behaviour of the sky.",when,when,ADV,PronType=Int,26,28,comes,come,VERB,2,advmod,NONE,28:advmod,1,0,forward
9481,"Some basic assumptions, however, can be made.",however,however,ADV,_,5,9,made,make,VERB,4,advmod,NONE,9:advmod,1,0,forward
9483,"It is also peak tourist season, which means there are far more people just about everywhere but the most remote corners of the island, and prices are at their highest.",which,which,PRON,PronType=Rel,8,9,means,mean,VERB,1,nsubj,NONE,6:ref,1,0,forward
9489,"Crowds are at their thinnest, but many of the country’s tourist attractions and services close down in October and don’t reopen until Easter, which paradoxically leaves visitors with a more convincing taste of how Ireland is experienced by most of the Irish: it’s cold, grey and dark by 5pm, but there’s always a pub to escape into when the rain starts sheeting down.",which,which,PRON,PronType=Rel,28,30,leaves,leave,VERB,2,nsubj,NONE,24:ref,1,0,forward
9489,"Crowds are at their thinnest, but many of the country’s tourist attractions and services close down in October and don’t reopen until Easter, which paradoxically leaves visitors with a more convincing taste of how Ireland is experienced by most of the Irish: it’s cold, grey and dark by 5pm, but there’s always a pub to escape into when the rain starts sheeting down.",how,how,ADV,PronType=Int,38,41,experienced,experience,VERB,3,advmod,NONE,41:advmod,1,0,forward
9489,"Crowds are at their thinnest, but many of the country’s tourist attractions and services close down in October and don’t reopen until Easter, which paradoxically leaves visitors with a more convincing taste of how Ireland is experienced by most of the Irish: it’s cold, grey and dark by 5pm, but there’s always a pub to escape into when the rain starts sheeting down.",when,when,ADV,PronType=Int,68,71,starts,start,VERB,3,advmod,NONE,71:advmod,1,0,forward
9490,"The thing to do is to bring the right clothing with you, clothes so you can layer up if it is cold and take off layers when it warms up.",when,when,ADV,PronType=Int,28,30,warms,warm,VERB,2,advmod,NONE,30:advmod,1,0,forward
9535,"If you have the room to separate the male(s) & females(s),& feed them well on live foods, (assuming that you are doing weekly 50% water changes) when you put them together they will leave a lot more eggs.",when,when,ADV,PronType=Int,39,41,put,put,VERB,2,advmod,NONE,41:advmod,1,0,forward
9544,Ironically sometimes it is wise to leave the newly picked eggs in fresh tap water with some chlorination to kill microscopic critters that ride in with the eggs.,that,that,PRON,PronType=Rel,23,24,ride,ride,VERB,1,nsubj,NONE,22:ref,1,0,forward
9556,"They include a number of minerals there and you can figure out what percentage of that would be your hardness minerals (calcium, magnesium and iron).",what,what,DET,PronType=Int,13,14,percentage,percentage,NOUN,1,det,NONE,14:det,1,0,forward
9558,However if there is a high level of sodium chloride (common salt) that can break down the chorion (shell) around the egg and allow critters to get in and eat the yoke and embryo.),However,however,ADV,_,1,17,break,break,VERB,16,advmod,NONE,17:advmod,1,2,forward
9559,Ironically sometimes it is wise to newly picked eggs in fresh tap water with some chlorination to kill microscopic critters that ride in with the eggs.,that,that,PRON,PronType=Rel,21,22,ride,ride,VERB,1,nsubj,NONE,20:ref,1,0,forward
9582,"Especially if you are planning to spend couple days with family and kids, which best suit you can select?",which,which,DET,PronType=Int,15,17,suit,suit,NOUN,2,det,NONE,17:det,1,0,forward
9590,"Whatever be the age, you will have the choice of variety of activities to forget about your hectic day-to-day activities.",Whatever,whatever,PRON,PronType=Int,1,8,have,have,VERB,7,advcl,NONE,8:advcl,1,0,forward
9612,"Off season is good, however, the Disney cruises are almost ALWAYS completely booked.",however,however,ADV,_,6,15,booked,book,VERB,9,advmod,NONE,15:advmod,1,0,forward
9615,"We REALLY enjoyed our balcony-- coffee in the mornings, drinks at night, standing outside when docking and leaving port-- however, it is quite a bit more expensive.",when,when,ADV,PronType=Int,18,19,docking,dock,VERB,1,advmod,NONE,19:advmod,1,0,forward
9615,"We REALLY enjoyed our balcony-- coffee in the mornings, drinks at night, standing outside when docking and leaving port-- however, it is quite a bit more expensive.",however,however,ADV,_,24,32,expensive,expensive,ADJ,8,advmod,NONE,32:advmod,1,1,forward
9623,You can also leave notes for the rest of your family (husband) about where you are at any given point.,where,where,ADV,PronType=Int,16,4,leave,leave,VERB,12,advcl,NONE,4:advcl:about,1,1,backward
9624,Cell phones do NOT work on board but they give you a 'walkie-talkie' kind of phone in your room that WILL work onboard.,that,that,PRON,PronType=Rel,24,26,work,work,VERB,2,nsubj,NONE,18:ref,1,0,forward
9625,Each evening you will get a 'magazine' called The Navigator which lists all of the activities for the next day.,which,which,PRON,PronType=Rel,13,14,lists,list,VERB,1,nsubj,NONE,8:ref,1,0,forward
9626,We always took ours to dinner and discussed what things we felt we 'had' to do and which ones we felt like skipping in lieu of just chilling.,what,what,DET,PronType=Int,9,10,things,thing,NOUN,1,det,NONE,10:det,1,0,forward
9626,We always took ours to dinner and discussed what things we felt we 'had' to do and which ones we felt like skipping in lieu of just chilling.,which,which,DET,PronType=Int,20,21,ones,one,NOUN,1,det,NONE,21:det,1,0,forward
9631,We had an inside cabin and it is what I would recommend.,what,what,PRON,PronType=Rel,9,2,had,have,VERB,7,conj,NONE,2:conj:and;12:obj,2,0,backward
9635,There is a splash fountain (no standing water) for little ones still in diapers; Next is a wading pool for those who are potty trained; Then a family pool; Finally there is a pool for adults only with kids not allowed.,who,who,PRON,PronType=Rel,25,28,trained,train,VERB,3,nsubj:pass,pass,24:ref,1,0,forward
9641,Obviously they had a full beverage list including alcohol for adults who wanted it.,who,who,PRON,PronType=Rel,12,13,wanted,want,VERB,1,nsubj,NONE,11:ref,1,0,forward
9653,"He always hugs me when he comes, but he gave me at least 5 tight, long, back rubbing hugs while he was there.",when,when,ADV,PronType=Int,5,7,comes,come,VERB,2,advmod,NONE,7:advmod,1,0,forward
9660,"So, I waited a week to call because I was busy and I wanted to have him come out on a day when I am more available in case we were to hang out after ;)",when,when,ADV,PronType=Rel,24,28,available,available,ADJ,4,advmod,NONE,23:ref,1,0,forward
9673,The only reason I switched away from them in the first place is because my good friend who apprenticed with them was starting out on his own.,who,who,PRON,PronType=Rel,18,19,apprenticed,apprentice,VERB,1,nsubj,NONE,17:ref,1,0,forward
9674,"However, he left my horse without a shoe for TWO WEEKS(now that's what I call a crap farrier).",However,however,ADV,_,1,4,left,leave,VERB,3,advmod,NONE,4:advmod,1,0,forward
9674,"However, he left my horse without a shoe for TWO WEEKS(now that's what I call a crap farrier).",what,what,PRON,PronType=Rel,17,4,left,leave,VERB,13,parataxis,NONE,4:parataxis;19:obj,2,0,backward
9675,"Which, I might add is the same foot that keeps crumbling with the nails.",Which,which,PRON,PronType=Rel,1,9,foot,foot,NOUN,8,nsubj,NONE,9:nsubj,1,0,forward
9675,"Which, I might add is the same foot that keeps crumbling with the nails.",that,that,PRON,PronType=Rel,10,11,keeps,keep,VERB,1,nsubj,NONE,9:ref,1,0,forward
9677,"Ok, calm down, it's not like he's some stranger that came up and groped me lol.",that,that,PRON,PronType=Rel,14,15,came,come,VERB,1,nsubj,NONE,13:ref,1,0,forward
9679,"I am 21, so yeah we were both kids when we knew each other!",when,when,ADV,PronType=Int,11,13,knew,know,VERB,2,advmod,NONE,13:advmod,1,0,forward
9683,"On the other hand, he could very easily just call me and say hey I'm busy right now, I'll call you when I can come out.",when,when,ADV,PronType=Int,26,29,come,come,VERB,3,advmod,NONE,29:advmod,1,0,forward
9700,When I was Younger In my early 20s My farrier was A hottie named Joby..( for those who don't Know I AM A GIRL read my Bio on my Page) dumb as a post about everything But horses..,When,when,ADV,PronType=Int,1,4,Younger,young,ADJ,3,advmod,NONE,4:advmod,1,0,forward
9700,When I was Younger In my early 20s My farrier was A hottie named Joby..( for those who don't Know I AM A GIRL read my Bio on my Page) dumb as a post about everything But horses..,who,who,PRON,PronType=Rel,20,23,Know,know,VERB,3,nsubj,NONE,19:ref,1,0,forward
9702,sorta wonder what it would have been like?,what,what,PRON,PronType=Int,4,3,wonder,wonder,VERB,1,ccomp,NONE,3:ccomp,1,0,backward
9707,Well 6 weeks Later when he came back out He was again working on my mares front Foot and I looked Down and Yeah he had Wholes In his pants In the wrong places I bust out Laughing and He was like what???,when,when,ADV,PronType=Int,5,7,came,come,VERB,2,advmod,NONE,7:advmod,1,0,forward
9707,Well 6 weeks Later when he came back out He was again working on my mares front Foot and I looked Down and Yeah he had Wholes In his pants In the wrong places I bust out Laughing and He was like what???,what,what,PRON,PronType=Int,44,42,was,be,AUX,2,ccomp,NONE,42:ccomp,1,0,backward
9710,But like i said nothing ever came of It.. the next time I saw him He had told Me he had To get married to a girl Who he worked with becuse he knocked Her Up..,Who,who,PRON,PronType=Rel,29,31,worked,work,VERB,2,obl,NONE,28:ref,1,0,forward
9716,"This is, after all, his business, and if he wants you to remain a customer why on earth is he doing shoddy work?",why,why,ADV,PronType=Int,19,24,doing,do,VERB,5,advmod,NONE,24:advmod,1,0,forward
9721,Here's what the owner has said:,what,what,PRON,PronType=Rel,3,1,Here,here,ADV,2,nsubj,NONE,1:nsubj;7:obj,2,0,backward
9722,I have a 5 year old that lost all of his cheek muscle on the right side about 3-4 months ago.,that,that,PRON,PronType=Rel,7,8,lost,lose,VERB,1,nsubj,NONE,6:ref,1,0,forward
9723,"I chalked it up to possible nerve damage, because this is what the vet thought and the other cheek muscle was fine and he had no theeth problems.",what,what,PRON,PronType=Rel,13,2,chalked,chalk,VERB,11,advcl,NONE,2:advcl:because;16:obj,2,1,backward
9730,The only neurological sign that he shows is that he barely drags his toes and sometimes has trouble with his right lead.,that,that,PRON,PronType=Rel,5,7,shows,show,VERB,2,obj,NONE,4:ref,1,0,forward
9732,I CANNOT afford to treat whatever is wrong with him.,whatever,whatever,PRON,PronType=Int,7,9,wrong,wrong,ADJ,2,nsubj,NONE,9:nsubj,1,0,forward
9737,So I might get the horse and see what I can do.,what,what,PRON,PronType=Int,9,12,do,do,VERB,3,obj,NONE,12:obj,1,0,forward
9750,This is a horse that I otherwise wouldn't be able to afford and even if I spend 2K and treatment I come out ahead of his purchase price.,that,that,PRON,PronType=Rel,5,13,afford,afford,VERB,8,obj,NONE,4:ref,1,2,forward
9751,"I posted what the owner as said in paragraph 2 & 3, that is not me to clarify.",what,what,PRON,PronType=Int,3,7,said,say,VERB,4,obj,NONE,7:obj,1,0,forward
9752,She is the one that can't afford to do anything else for him in case he doesn't recover fully.,that,that,PRON,PronType=Rel,5,8,afford,afford,VERB,3,nsubj,NONE,4:ref,1,0,forward
9757,The owner is the one who is unable.,who,who,PRON,PronType=Rel,6,8,unable,unable,ADJ,2,nsubj,NONE,5:ref,1,0,forward
9758,I will also be having my other vet up who's a chiro & acupuncturist to evaluate him for wobblers.,who,who,PRON,PronType=Rel,10,13,chiro,chiro,NOUN,3,nsubj,NONE,8:ref,1,0,forward
9760,"He's only exhibited weight loss and some muscle atrophy, with the slight toe drag and a bit of trouble with the right lead (which could or couldn't be related).",which,which,PRON,PronType=Rel,27,33,related,related,ADJ,6,nsubj,NONE,19:ref,1,0,forward
9769,At the same time I do know people who have had horses come back successfully after EPM.,who,who,PRON,PronType=Rel,9,11,had,have,VERB,2,nsubj,NONE,8:ref,1,0,forward
9775,The chiro/acupuncturist will be there to evaluate the horse for wobblers which is often caused by spinal compression and can be confused with EPM.,which,which,PRON,PronType=Rel,14,17,caused,cause,VERB,3,nsubj:pass,pass,13:ref,1,0,forward
9779,I do think some Y!A users need to work on their reading comprehension as I can't comprehend how taking a horse in as a rescue and getting it qualified medical treatment is abuse.,how,how,ADV,PronType=Int,19,34,abuse,abuse,NOUN,15,advmod,NONE,34:advmod,1,0,forward
9782,If so go for it and I'll give you all the moral support I can as you figure out what is up.,what,what,PRON,PronType=Int,21,23,up,up,ADV,2,nsubj,NONE,23:nsubj,1,0,forward
9792,I can say all of our EPM horses were treated early when they were showing mild signs like Shee gave and all returned to racing.,when,when,ADV,PronType=Int,12,15,showing,show,VERB,3,advmod,NONE,15:advmod,1,0,forward
9794,We've always liked big long trotters that do better on mile tracks then 1/2 mile.,that,that,PRON,PronType=Rel,8,9,do,do,VERB,1,nsubj,NONE,7:ref,1,0,forward
9798,MSU does a lot of EPM studies because of how common it is here.,how,how,ADV,PronType=Rel,10,11,common,common,ADJ,1,advmod,NONE,11:advmod,1,0,forward
9804,Let us know what you decide to do.,what,what,PRON,PronType=Int,4,8,do,do,VERB,4,obj,NONE,8:obj,1,2,forward
9808,"If you have a good repoire (which I'm sure you do) with them, they should be honest on if this horse is fixable to any degree... not really sure what you want to do with him...",which,which,PRON,PronType=Rel,8,11,sure,sure,ADJ,3,ccomp,NONE,3:ref,1,0,forward
9808,"If you have a good repoire (which I'm sure you do) with them, they should be honest on if this horse is fixable to any degree... not really sure what you want to do with him...",what,what,PRON,PronType=Int,35,39,do,do,VERB,4,obj,NONE,39:obj,1,2,forward
9809,"Even if you can figure out what is wrong with this poor poneh, there is always the chance for remission and then relapse so you may have to do deal with again in the future.",what,what,PRON,PronType=Int,7,9,wrong,wrong,ADJ,2,nsubj,NONE,9:nsubj,1,0,forward
9818,"Who knows what the future might hold, and it might be expensive?",Who,who,PRON,PronType=Int,1,2,knows,know,VERB,1,nsubj,NONE,2:nsubj,1,0,forward
9818,"Who knows what the future might hold, and it might be expensive?",what,what,PRON,PronType=Int,3,7,hold,hold,VERB,4,obj,NONE,7:obj,1,0,forward
9821,They did a very bad job with my hair and were extremely rude when I went back to ask them why it didn't work for my hair.,when,when,ADV,PronType=Int,14,16,went,go,VERB,2,advmod,NONE,16:advmod,1,0,forward
9821,They did a very bad job with my hair and were extremely rude when I went back to ask them why it didn't work for my hair.,why,why,ADV,PronType=Int,21,25,work,work,VERB,4,advmod,NONE,25:advmod,1,0,forward
9825,"He didnt prescribe pain meds or other drugs, he used his bodytalk method which is unusual but the results are undeniable.",which,which,PRON,PronType=Rel,16,18,unusual,unusual,ADJ,2,nsubj,NONE,15:ref,1,0,forward
9827,He knows what hes doing.,what,what,PRON,PronType=Int,3,6,doing,do,VERB,3,obj,NONE,6:obj,1,0,forward
9830,Cj and company did all that we ask and 10 times more.,that,that,PRON,PronType=Rel,6,8,ask,ask,VERB,2,obj,NONE,5:ref,1,0,forward
9832,If you need a cater that is affordable and easy to work with they are the ones.,that,that,PRON,PronType=Rel,6,8,affordable,affordable,ADJ,2,nsubj,NONE,5:ref,1,0,forward
9843,Never had a problem with the staff and found them very helpful when something went wrong.,when,when,ADV,PronType=Int,13,15,went,go,VERB,2,advmod,NONE,15:advmod,1,0,forward
9849,The real testament is not in how much she likes your animals but how much they like her.,how,how,ADV,PronType=Int,7,8,much,much,ADV,1,advmod,NONE,8:advmod,1,0,forward
9849,The real testament is not in how much she likes your animals but how much they like her.,how,how,ADV,PronType=Int,14,15,much,much,ADV,1,advmod,NONE,15:advmod,1,0,forward
9875,I will be happy if they can serve when food is piping hot.,when,when,ADV,PronType=Int,9,13,hot,hot,ADJ,4,advmod,NONE,13:advmod,1,0,forward
9886,My infant is content everyday when I drop off and pick up.,when,when,ADV,PronType=Int,7,9,drop,drop,VERB,2,advmod,NONE,9:advmod,1,0,forward
9890,How rare!,How,how,ADV,PronType=Int,1,2,rare,rare,ADJ,1,advmod,NONE,2:advmod,1,0,forward
9914,How else can excellent be described for a business of this sort?,How,how,ADV,PronType=Int,1,6,described,describe,VERB,5,advmod,NONE,6:advmod,1,0,forward
9930,"It has to be one of the nicest pubs that i have been into in a long time, the decor is nice and it has a really nice garden and a lovely decking area.",that,that,PRON,PronType=Rel,10,9,pubs,pub,NOUN,1,acl:relcl,relcl,9:acl:relcl,1,0,backward
9931,Good beer good service and what more could you want.,what,what,PRON,PronType=Int,6,10,want,want,VERB,4,obj,NONE,10:obj,1,0,forward
9950,I am very pleased with the tattoos that I revived from them.,that,that,PRON,PronType=Rel,8,10,revived,revive,VERB,2,obj,NONE,7:ref,1,0,forward
9969,"They close whenever they feel like it, often well before their listed closing time.",whenever,whenever,ADV,PronType=Rel,3,2,close,close,VERB,1,advmod,NONE,2:advmod;5:advmod,2,0,backward
9974,Where else can you go for $10 and recieve this treatment?!,Where,where,ADV,PronType=Int,1,5,go,go,VERB,4,advmod,NONE,5:advmod,1,0,forward
9976,Who can pass up a hot towel and a straight edge neck shave!,Who,who,PRON,PronType=Int,1,3,pass,pass,VERB,2,nsubj,NONE,3:nsubj,1,0,forward
9992,It is the attention to detail and the quality of the work taught at TomiPilates that sets this studio apart from the others.,that,that,PRON,PronType=Rel,16,17,sets,set,VERB,1,nsubj,NONE,4:ref,1,0,forward
9998,"Additionally, when there was confusion (my fault), they left me flowers along with a personalized gift.",when,when,ADV,PronType=Int,3,5,was,be,VERB,2,advmod,NONE,5:advmod,1,0,forward
10008,There are three Starbucks locations that I frequent.,that,that,PRON,PronType=Rel,6,8,frequent,frequent,VERB,2,obj,NONE,5:ref,1,0,forward
10018,"Overall, Joe is a happy camper who has found a great spot.",who,who,PRON,PronType=Rel,8,10,found,find,VERB,2,nsubj,NONE,7:ref,1,0,forward
10028,"Westfield and Rt 1 do it well, WHY CANT U????",WHY,why,ADV,PronType=Int,9,10,CA,can,AUX,1,advmod,NONE,10:advmod,1,0,forward
10032,Nothing compares to a home made product that really stands the test of time. -,that,that,PRON,PronType=Rel,8,10,stands,stand,VERB,2,nsubj,NONE,7:ref,1,0,forward
10068,Theres a reason why Frank mcclelland was named best chef of the north east reigon.,why,why,ADV,PronType=Rel,5,9,named,name,VERB,4,advmod,NONE,4:ref,1,0,forward
10071,The waiting staff is beyond impeccable (they refold your napkin when you go to the bathroom).,when,when,ADV,PronType=Int,12,14,go,go,VERB,2,advmod,NONE,14:advmod,1,0,forward
10073,"I didn't end up buying my car here, but I did think the guy who worked with me was pretty cool - he was willing to budge a little on the price which means a lot to me.",who,who,PRON,PronType=Rel,17,18,worked,work,VERB,1,nsubj,NONE,16:ref,1,0,forward
10073,"I didn't end up buying my car here, but I did think the guy who worked with me was pretty cool - he was willing to budge a little on the price which means a lot to me.",which,which,PRON,PronType=Rel,35,36,means,mean,VERB,1,nsubj,NONE,27:ref,1,0,forward
10077,"Their selection is random, so what they have on a given week might never be available again at the store.",what,what,PRON,PronType=Rel,7,17,available,available,ADJ,10,nsubj,NONE,9:obj;17:nsubj,2,1,forward
10082,I'ma soccer mom so I wasn't sure what I was looking for when it comes to dancewear.,what,what,PRON,PronType=Int,11,14,looking,look,VERB,3,obl,NONE,14:obl:for,1,0,forward
10082,I'ma soccer mom so I wasn't sure what I was looking for when it comes to dancewear.,when,when,ADV,PronType=Int,16,18,comes,come,VERB,2,advmod,NONE,18:advmod,1,0,forward
10083,The staff was very helpful and gave me exactly what I needed for my first time ballerina.,what,what,PRON,PronType=Rel,10,7,gave,give,VERB,3,obj,NONE,7:obj;12:obj,2,0,backward
10090,Thanks for doing such great work on my important pieces of clothing that always look great!,that,that,PRON,PronType=Rel,13,15,look,look,VERB,2,nsubj,NONE,10:ref,1,0,forward
10110,"However, during the test, they did whatever they can to get my test failed.",However,however,ADV,_,1,8,did,do,VERB,7,advmod,NONE,8:advmod,1,0,forward
10110,"However, during the test, they did whatever they can to get my test failed.",whatever,whatever,PRON,PronType=Rel,9,8,did,do,VERB,1,obj,NONE,8:obj,1,0,backward
10117,The dude who grills the retarded dogs is rude.,who,who,PRON,PronType=Rel,3,4,grills,grill,VERB,1,nsubj,NONE,2:ref,1,0,forward
10118,"If this is the best that Tucson has to offer, I am outta here...",that,that,PRON,PronType=Rel,6,10,offer,offer,VERB,4,obj,NONE,5:ref,1,2,forward
10126,What you get is a $13/day charge to access the internet through a slow 512/512kb/s that you can only use to check email etc (Read: No downloading).,What,what,PRON,PronType=Rel,1,10,charge,charge,NOUN,9,nsubj,NONE,3:obj;10:nsubj,2,1,forward
10126,What you get is a $13/day charge to access the internet through a slow 512/512kb/s that you can only use to check email etc (Read: No downloading).,that,that,PRON,PronType=Rel,24,28,use,use,VERB,4,obj,NONE,21:ref,1,0,forward
